Birth Latitude,Birth Longitude,Births,Location ID,key,AWC Latitude,AWC Longitude,AWC Name,AWC_ID,Distance
17.3870836,77.95374890000002,4.29055357,1072,1,17.3892,77.961,Chinchalpet -I,1511065,0.8046238839878606
17.3870836,77.9620822,29.24033165,1073,1,17.3892,77.961,Chinchalpet -I,1511065,0.26185668469522144
17.3870836,77.9704156,4.29055357,1074,1,17.3923,77.9636,Chinchalpet -II,1511066,0.9270881670472897
17.3870836,77.9787489,10.52800083,1075,1,17.3887,77.9925,Gollaguda,1511049,1.4702080556730681
17.3870836,77.9870822,4.29055357,1076,1,17.3887,77.9925,Gollaguda,1511049,0.6023438604633827
17.3870836,77.9954156,7.40927649,1077,1,17.3887,77.9925,Gollaguda,1511049,0.3578044149979443
17.3870836,78.0037489,4.29055357,1078,1,17.3887,77.9925,Gollaguda,1511049,1.2071184622420676
17.3870836,78.01208220000002,4.29055357,1079,1,17.3994,78.0188,Poolapally,1511077,1.543928318504297
17.3870836,78.02041559999998,4.29055357,1080,1,17.3993,78.0191,Naraguda,1511084,1.3655559696087796
17.3870836,78.02874890000002,4.29055357,1081,1,17.3993,78.0191,Naraguda,1511084,1.7010366931089063
17.3787502,77.5370822,4.29055357,1082,1,17.3547,77.5499,MAISAMA TANDA,1510016,3.0003479803574904
17.3787502,77.5454156,4.29055357,1083,1,17.3547,77.5499,MAISAMA TANDA,1510016,2.7162767420279597
17.3787502,77.5537489,3.0345428,1084,1,17.3547,77.5499,MAISAMA TANDA,1510016,2.7052752310145776
17.3787502,77.5620822,0.65963143,1085,1,17.3547,77.5499,MAISAMA TANDA,1510016,2.9703742760083935
17.3787502,77.57041559999998,0.45349658,1086,1,17.3547,77.5499,MAISAMA TANDA,1510016,3.448482759230788
17.3787502,77.57874890000002,1.90147603,1087,1,17.3493,77.5957,INDUR II,1510085,3.73631741834635
17.3787502,77.5870822,1.8139863,1088,1,17.3493,77.5957,INDUR II,1510085,3.400031101315514
17.3787502,77.5954156,1.98728716,1089,1,17.3493,77.5957,INDUR II,1510085,3.2748519209174227
17.3787502,77.6037489,2.98922181,1090,1,17.3493,77.5957,INDUR II,1510085,3.3842899916353812
17.3787502,77.6120822,4.29055357,1091,1,17.3639,77.6326,RUDRAM,1510057,2.732732445500413
17.3787502,77.6204156,4.11893129,1092,1,17.3639,77.6326,RUDRAM,1510057,2.097297728649555
17.3787502,77.6287489,4.03312063,1093,1,17.3639,77.6326,RUDRAM,1510057,1.701091150681714
17.3787502,77.63708220000002,4.29055357,1094,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,0.8755960513334595
17.3787502,77.64541559999998,4.11893129,1095,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,0.3036436548923202
17.3787502,77.65374890000002,4.29055357,1096,1,17.3843,77.6466,NAGULAPALLY II,1510252,0.9779226105481021
17.3787502,77.6620822,4.29055357,1097,1,17.3843,77.6466,NAGULAPALLY II,1510252,1.7550059532007667
17.3787502,77.6704156,4.29055357,1098,1,17.3748,77.6899,INDOL,1510065,2.1138271832959
17.3787502,77.6787489,4.29055357,1099,1,17.3748,77.6899,INDOL,1510065,1.2622464795916315
17.3787502,77.6870822,4.29055357,1100,1,17.3748,77.6899,INDOL,1510065,0.5313660510194573
17.3787502,77.69541559999998,3.94730902,1101,1,17.3725,77.697,OGLAPUR,1510066,0.7150399753136237
17.3787502,77.70374890000002,4.29055357,1102,1,17.3725,77.697,OGLAPUR,1510066,0.9979742275800745
17.3787502,77.7120822,4.29055357,1103,1,17.3931,77.7106,Salbathapoor - I,1506098,1.6033580649604466
17.3787502,77.7204156,4.29055357,1104,1,17.3845,77.7361,ANNASAGER-1,1510061,1.7829610634397104
17.3787502,77.7287489,4.29055357,1105,1,17.3845,77.7361,ANNASAGER-1,1510061,1.0086080322350752
17.3787502,77.7370822,3.38785887,1106,1,17.3845,77.7361,ANNASAGER-1,1510061,0.6477886916033058
17.3787502,77.7454156,2.87467098,1107,1,17.3828,77.7435,KOTPALLY II,1510063,0.4940729467236031
17.3787502,77.7537489,4.20474195,1108,1,17.3828,77.7435,KOTPALLY II,1510063,1.1771320821056297
17.3787502,77.76208220000002,3.94730902,1109,1,17.3793,77.7761,Malshetpally,1506108,1.488808525069331
17.3787502,77.77041559999998,4.07602596,1110,1,17.3793,77.7761,Malshetpally,1506108,0.6063120060381949
17.3787502,77.7954156,4.29055357,1111,1,17.3823,77.8115,M D Pally -I,1511020,1.7518904706870064
17.3787502,77.8037489,4.29055357,1112,1,17.3823,77.8115,M D Pally -I,1511020,0.9123382290293598
17.3787502,77.8120822,4.29055357,1113,1,17.3812,77.8142,M D Pally -I I,1511021,0.35314520106534086
17.3787502,77.82041559999998,4.03312063,1114,1,17.3812,77.8142,M D Pally -I I,1511021,0.7136260752667589
